Stock_Ticker,Decision_Date,Last_Filing_Days,Category,"SM_[-60,-30)_[-20,5)_BS"
AAPL,"November 5, 2015",2,A1,-0.0257094367481|0.019825994117|-0.00889256899072|0.00634916491424|-0.0114424420876|-0.0068786207622|-0.0159989636642|0.00250317424893|0.0165699711369|0.00443878498392|-0.00841325701624|0.0140922793097|-0.0325093308438|-0.00707462145149|0.0234458820169|0.00812261063035|-0.00638562026373|-0.0035236735734|0.00477241962543|-0.00403275052905|-0.00648747948053|-0.00129172018394|0.0043292542238|-0.0379339213983|-0.00393608039386@0.0123011589361@0.0107472247382|-0.00234656240142|-0.000529541982745|0.000387248777268|-0.00518849535243|-0.00624771938863|0.00200434067509|-0.0287945094609|0.0242827807306|0.0173926550259|0.00657049333332|-0.0039729480781|0.000120340929195|0.00214952141372|-0.0117289252276|0.0158918721676|-0.0216574178658|0.00556145989187|-0.00602604063411|-0.00603322170151|0.0120005278621|0.00582509389512|0.0110452445002|-0.00991541394283|-0.0125335497401|-0.0219572933944|0.0129420019245|0.00599657368849|-0.00293490868942|0.00694916830677
INTC,"August 22, 2014",42,A1,-0.00121685051414|-0.00520966369667|-0.00264408346744|0.000212225893844|-0.00449804524828|-0.00674473251694|-2.04931221131e-05|-0.0280007621546|-0.00365043497046|-0.0059123375497|-0.014498572684|0.00651107487518|-9.66462783824e-05|0.0199915290649|-0.0122085551668|0.00253559853385|-0.00293600343784|-0.00987246859469|-0.0014908889479|0.0123633388592|-0.00930732538056|-0.0114649909352|-0.00507612900988|-0.00437535143444|-0.00801969705788@0.0134982545561@-0.00483352690472|0.00783284010316|-0.00731655736315|0.010558683177|-0.00787780101908|-0.00653091799794|0.0107242100216|-0.0143116970924|0.00733106164979|-0.0130639556231|0.00147005853203|0.0596891552504|-0.000229743411362|-0.00821238956488|-0.00991353934779|0.000227159360026|-0.00206212843645|-0.00315741854784|0.00857781084832|0.00501129673804|-0.00711958121096|-0.000792638981829|-0.00498375397612|-0.00623052187852|-0.00503334158844|-0.00248470980808|-0.00556123490299|-0.00780546530347|-0.00410474690721|0.0102033941859
TXN,"January 8, 2015",10,A1,-0.00423615339867|-0.000616703400186|-0.00282931995197|-0.00942542303536|0.00392046408096|-0.00527218781292|-0.0082183700857|-0.0158501330746|-0.013431747863|0.00138301125387|-0.00618500242319|-0.00245672576804|-0.0097614900355|-0.0107581682744|-0.00696460533149|-0.000107846943469|-0.0029525588767|0.00295852675129|-0.00882954341228|-0.00121579771374|-0.0092307081477|0.00665047956476|-0.00312789140891|-0.00656786074049|0.00212787161473@0.0112963350889@-0.00257520445357|0.00332420182316|0.0151253780893|0.0164823781431|-0.0163939487942|0.00112998309413|0.0238704362835|0.00176050946503|-0.0098837387719|-0.00116375989687|0.00584930063178|-0.00640892639715|0.00158576474754|-0.0283422775484|0.0260669662252|0.0039540512639|0.00684305572634|0.00284458514973|-0.0130196311198|-0.00514285733724|0.00522367509496|-0.00966776254203|-0.00325231864879|-0.00713465127857|0.00465535683927|-0.00613000286188|-0.00526334021246|0.000103989041127|-0.000383647478552|-0.00405756427659
WILN,"January 17, 2017",561|148,A1,-0.0263996269711|-0.00599990000186|-0.00446977111981|0.0660507702342|0.0211069611013|0.0681341746447|-0.0147200558671|0.00794083998677|-0.0338213499961|0.0239684414166|0.0156844044798|0.0493173714984|0.0149540537662|0.0116823102978|-0.00511558606355|-0.00820013954116|-0.0426273138959|0.0136312819986|0.00206738483667|-0.00391489941424|0.0334652467455|-0.0340975785992|0.0279413643722|0.000463959235628|0.0021450210238@0.022506512117@-0.00493910307589|0.00731242052826|-0.0363991883676|0.0203698812629|0.0360004738854|-0.00584608857435|-0.0120350967846|0.0086625480648|-0.0158193119425|0.0483642854383|-0.0359831923232|-0.0181027502447|-0.00834132507172|0.0214948363366|0.0135266373604|-0.0436376141184|-0.0126811484203|-0.0296022556943|0.004029505234|-0.0199993894574|0.0227114744364|0.00626223687239|-0.0152173271997|0.0186831800503|0.0250596105668|0.00432808735863|0.00779321420473|0.00344236059429|-0.0123349473675|0.0228979864479
AMZN,"November 9, 2015",5,A1,0.0148005090028|0.00324112384877|-0.00391053953087|0.00815979543871|0.00554718398995|0.000526272685503|-0.0228908520046|-0.00369845873816|-0.0111648200815|0.0426463541|0.0162178078171|0.0035736959189|-0.00840683088517|0.0129913387841|0.00183421223457|-0.0150293377696|-0.0117615568447|0.0258384968942|0.0210450213342|0.00338227479595|0.00382755937695|0.000261569570452|0.0227191780124|0.00465239552312|-0.0232270913141@0.0110061623497@-0.0044103206698|-0.00360401209458|0.000575169908569|0.00384556053837|-0.00705742046287|-0.00372767372536|-0.00960392660314|0.0195219612383|0.0170878174265|-0.00158014898058|-0.00374811334731|-0.00191716489321|0.00571283477572|-0.000661523373906|-0.0154411817535|0.0063020493279|-0.000165643223763|0.0140149464454|-4.81839301739e-05|0.00455833826221|-0.0132847992548|-0.0179344985388|-0.00512420095155|0.0216006452779|0.0219361497982|0.0049607763454|-0.00365219083433|-0.00515234455869|-0.00241028890419|-0.020592613244
XRX,"July 11, 2014",10,A1,-0.000408166511135|-0.00604205642578|-0.00547582217777|0.0116982248601|-0.0132777926673|-0.0241562875503|-0.0103664571647|0.0136722379091|-0.00441903889761|0.0159752840558|-0.0192720221214|0.0106907440936|-0.00533825999726|-0.0141185257937|-0.00499280402057|0.00193927167666|-0.0152311801523|0.00735814916497|0.0155291972226|-0.00075994122721|0.0232441302069|-0.00866439859486|-0.0034394705653|0.0119458780126|0.0116872338873@0.0109486809409@-0.0130711704206|0.00238298372803|-0.0083696934694|-0.00154578937046|0.00396735657514|0.0341382441544|-0.000596217975167|-0.0105223734775|0.0172900735914|0.00253789829242|-0.00602284003861|-0.00137539467566|-0.00264519801482|-0.00711648290458|-0.0107154594406|0.0011215485973|0.00858957787705|-0.00912457820838|0.000956319174877|0.00504082885842|-0.00322693112525|0.00126164236261|0.000870461431705|0.0146373175451|-0.00605693233811|-0.0241492061836|-0.00617349978127|0.0143703955994|-0.00112620928832|0.00467332892458
USB,"August 7, 2015",2,A1,-0.00078140722068|-0.00154473765846|-0.00324032369134|0.0368098804141|-0.00052141443549|-0.001403701641|-0.0011006898008|0.00104221410159|0.00582174669056|-0.00155686081755|0.000804642732063|-0.00570995374621|-0.0131765632151|-0.000459838593711|0.000485021924318|0.00430988317806|-0.000186202854161|0.00448877940384|0.00120567038944|0.00228396520367|-0.000858128179382|0.00807270023247|-0.00565222941031|-0.0128038151725|0.00473710589482@0.00708146104922@0.00486943015876|-0.00450622331984|-0.0115934341229|0.00287246632066|0.0109189806989|-0.0132780043874|-0.00830704949486|-0.00484646833059|0.00491329378115|0.00215591371978|-0.00302625249573|-0.0082804545649|-0.00552797065209|0.00422049763317|0.0164526373328|-0.0035987198754|0.0125974309846|-0.00227574062883|0.00907122390254|0.00530214733759|-0.00246932268107|0.00508325213279|-0.00498782081695|-0.00112784307649|-0.000769891848851|-0.00677222687493|0.000544764383958|0.00248981500631|0.00160703891258|-0.0017314691347
BDSI,"August 10, 2016",7,A1,-0.0863295834613|-0.0183581016281|0.0126240495322|-0.0524862708013|-0.0691810696127|0.0417527933414|-0.0314069822585|-0.0168102774984|-0.0258492767473|-0.00582317076391|-0.0205545803086|0.0188652487304|0.0739003117153|-0.060099074162|-0.0108675067964|0.0313353215905|-0.0149748236151|-0.0107341192292|-0.0369532370229|0.0389460709037|-0.0169635943202|0.0615006118363|0.0586128154514|0.0111261716093|-0.00673501176822@0.0400716741931@-0.0118484627005|-0.00393976979218|0.00436402787206|-0.0291514461831|-0.0259316404582|0.0275793998448|-0.0318850624425|0.0322770899373|-0.0102996663075|-0.00279690623996|0.062434554701|-0.0309869286027|-0.0239278991776|0.0625575969477|0.0328659946078|0.0602027768207|0.109362702242|-0.0269853073358|-0.0541190364482|-0.0223214750223|-0.0572683326519|-0.0486095942208|0.0110451516944|0.00129253293175|-0.0285664485793|0.0234859574245|-0.0483990768842|-0.0015734554695|0.00551105350748|0.0256316699844
COF,"September 4, 2015",122,A1,-0.00367335906733|0.00807439512739|-0.0132967377171|-0.00555141713012|0.00142030277304|0.00170320291337|-0.0016235523787|-0.00365162313718|-0.00857891091548|0.00351552536407|-0.00571657970138|-0.00487103981731|-0.00859341379112|-0.000405285390054|0.0115020930957|-0.00196717088657|0.0112486916906|-0.0199692794488|-0.00478366406828|0.00932277768142|-0.00565711990951|0.00269847503133|-0.00179374036059|-0.0060297597561|-0.00828323854533@0.00410557340152@0.00413638427384|0.00430072839523|0.00144384461845|0.000436867608387|-0.00543681515392|-0.00276096147377|0.00136285333819|0.00424315568733|-0.00135463806085|0.00173225186308|-0.00143509514937|0.00112195619665|0.00234821647887|-0.000734353953533|-0.00126645834054|-0.00376819289665|-0.00538312371749|-0.00530547135698|-0.00587853397303|0.0030238908099|-0.00159184991198|0.00436839987027|-0.00531159348147|0.0109443771399|0.00108969806496|-0.00181874757882|0.00307396266579|0.00501185700541|-0.000486154326766|-0.00610645464113
FLIR,"January 10, 2017",1|396,A1,-0.00562035608059|-0.00568755853167|-0.0111245651894|-0.0145862404803|0.000911262986915|-0.0129693077606|-0.00853747158706|-0.0022388471027|-0.00897422322389|-0.00816151798787|0.00725918694615|-0.00294451721164|-0.013463231975|-0.00342433407688|-0.00851702889962|-0.0124912142508|0.00519042097206|-0.0105328399046|-0.0211581802617|-0.0124031811598|-0.00154113596145|-0.00665848107816|-0.0128481331051|-0.00272360784396|-0.0149023880525@0.0202135445593@-0.0128820838933|-0.00464589975915|-0.0142252551669|0.00231829049696|-0.00747588298994|-0.00750146832118|-0.0145800859455|-0.000737507738002|0.00250009737958|0.0913283914822|-0.00187710346499|0.00440495970767|0.00124320846867|-0.00468231658883|-0.0059460902005|-0.0202992455678|-0.0126558045628|-0.00903032706742|-0.00375094654781|0.0231025633929|0.014829695123|0.00968783492529|0.016082401106|-0.0151746649027|-0.0024884661401|-0.00473969680718|-0.0128060327723|0.000818979085319|-0.00958765503896|-0.00122988769223
MSFT,"January 18, 2017",5,A1,-0.00251098980746|0.0182388362844|-0.00589144773339|0.002916201665|0.00187046613076|-0.00680779579221|-0.00244014980359|0.00459339379769|-0.00142995672524|-0.0082445682295|-0.00186658625607|-0.0114852621848|0.000650531325689|0.00431433941495|0.000319711779225|-0.00057284844851|0.00559760471883|-0.00661594308343|-0.00142521607976|0.00104647160045|-0.00324445502607|0.000762994745238|0.00261264427563|0.00621069765258|0.00133144365154@0.012735348339@-0.00300694082813|0.0404488922819|0.0171310749538|0.0034003571395|-0.0038875553048|-0.00599589904082|-0.00072098524043|0.000527619673586|0.00601353581587|0.000407024053923|0.00125620197196|-0.00748003406395|0.00363886194851|-0.00453813550677|-0.0172236624143|-0.0278228684099|0.00780807330194|-0.016513260071|0.0104597022952|0.0150477428536|0.0103743139851|-0.00249923241541|-0.000396118455668|0.0017897250944|-0.012722128702|-0.00232220114105|0.00642031881058|0.00541843390149|-0.0112008171283|-0.0138120393588
CELG,"July 14, 2016",6,A1,-0.00789123743574|-0.00032170056632|-0.00955093710719|-0.00149029132839|-0.0274186177128|0.0270217202778|-0.000746550478223|0.00138942393741|0.00797892229641|0.00417642510794|-0.00429727183856|-0.0176334814687|0.0190345682344|0.00523340538336|0.0359713157454|-0.000213491533939|-0.0113976793966|-0.019027935308|-0.00804964809024|-0.0150708781332|-0.00934572192557|0.0164933898784|-0.00391474899045|-0.00220157372266|0.018554143582@0.0156417279096@-0.01524910646|0.00154762621565|0.0369188112319|0.00628587205086|0.00341288020082|-0.0286750280663|-0.0147867578984|0.0295997997919|-0.036213802511|0.00608776513564|-0.00522965286033|-0.0150175409158|0.00907744720568|-0.0181037099529|0.0211446221879|-0.0061715721943|-0.0170960666655|0.000983826230011|0.0101990657178|0.00275990871221|0.00356289015361|0.00444741799394|-0.00623553858019|0.00819957067044|-0.0018287711468|0.0112020678515|0.00604158409024|0.00684402582923|0.00169726191993|-0.00540489593773
NUVA,"December 7, 2016",64,A1,0.00663168858921|-0.0271552740253|-0.0139424366943|0.0243708876139|-0.0078983321017|0.0113286199232|0.00624889791781|0.0224463708003|0.00607403858319|-0.0174636031823|-0.0229134300376|0.00460637921726|0.00207153481333|0.00948464892487|0.0169851883263|-0.00506080447983|-0.0180670938957|-0.000241301142036|0.0258825323865|0.0056250160717|-0.0190308520034|0.0123782818563|-0.0128688338548|-0.00473652504841|-0.0116864751331@0.00856518274462@0.00682143340397|-0.00580873761434|0.0130932516022|0.00124059206182|0.00594072436646|0.00447688283991|-0.017429405691|0.0046139178929|-0.0110226824178|0.00308910101827|0.00377422401602|-0.00623672539115|-0.00947708893476|0.000647210220942|-0.00339107045174|0.00824245242973|-0.00397574441462|0.0056575111913|0.00699099524877|0.00794670166231|-0.0117693973765|-0.00585272123779|0.00798070257986|-0.0121482931292|0.014384370182|0.0101939959089|-0.00992670671591|0.00338999669277|-0.00145686448769|-0.00998862545555
MSFT,"July 11, 2016",3,A1,0.0129920318622|-0.0132179028136|-0.00131623302193|0.00124983697076|0.0117846611152|0.00223743285011|-0.00832976264806|0.0201261242039|0.000489178380179|0.0014099678888|0.0135634409547|-0.000540899201361|-0.00290446389668|-0.000119748167871|-0.00496433652375|-0.00113664535351|0.0126032722383|-0.00240701384111|0.00295384891082|-0.00136390331411|0.00255036523854|0.00341672432886|0.00788702314062|-0.00162310611093|0.00324415115402@0.0161205621945@0.00217671697946|0.00887468381342|0.00648340936426|-0.00368756861619|-0.0135881730619|0.0132033348625|-0.0723464206914|0.0108879732149|-0.0130032689295|-0.0106485075675|-0.0055004644966|0.00921931264585|0.00545183823167|-0.00194737123006|0.0118855136564|0.0037469441572|0.00580283067631|-0.00548923564752|0.00315663727624|0.0161183123095|0.0106190529204|0.00622150445415|0.00257638729313|-0.00332785512217|0.00756705019537|-0.00265285597541|-0.00101299270132|-0.00770569494631|0.0143184312631|0.002600475672
MSFT,"February 17, 2016",42,A1,-0.0115626374291|0.0172819833053|-0.013953421729|0.0110108444938|0.00573308416661|-0.00938575600022|-0.00781032428608|0.00887056103606|0.0281495987968|-0.00813262050835|-0.0131244654636|-0.0242420129458|-0.00642954503221|-0.01622996995|-0.00159334229822|-0.00430753298669|0.00803544248418|0.0125585299346|-0.00815852647303|-0.00147353627648|0.006051179342|-0.00144177141687|-0.00820630891398|-0.00172407921002|-0.0157830510057@0.00647078325329@-0.0026581596914|0.00101723167019|-0.00103800094626|-0.000336237727767|-0.00199609810134|-0.0118299950803|0.00157163836441|0.0107752701179|0.00370380026961|0.0096231164852|-0.00437996534833|0.0079498525777|0.00336093927483|0.00553312054138|-0.00754503574024|0.000778351406032|-0.00196440572713|0.0125583412457|-0.0121495713417|-0.0010743469492|0.00778859209284|-0.0101964068443|0.0020914798353|-0.00222887746442|-0.0068564595837|-0.00246553265179|0.00595041235866|-0.0027622196537|0.00205117624151|-0.00527200962977
CSCO,"August 22, 2014",42,A1,0.0101408014341|-0.00238376517673|-0.00379237362754|-0.00331638753633|0.0045445089661|-0.00608526298754|-0.000597145425403|0.00190352348258|-0.00196633992755|0.00267443424066|-0.00494738461048|0.00496596177733|-0.0018004477826|-0.00493078518786|-0.0313831860554|-0.00432929865529|-0.000391855618746|-0.00494170160322|7.43466150245e-05|0.00424733877959|-0.00814979822485|-0.00317053374622|0.00373744663263|-4.10209195201e-05|0.00252916787972@0.00526760723522@-0.0109575155822|-0.00411914818983|0.00527064746862|-0.00356025174874|-0.00942325175633|0.00146309368342|0.00034348988878|-0.00229571833619|0.00788295167939|0.00510198463362|-0.00809867582528|-0.00152488897105|-0.0077902527114|-0.00409619572389|-0.0022023829853|0.0020566854251|0.00273376281619|-0.00498180650331|-0.000795720183939|0.00307685811362|-0.00215094383013|2.84866419844e-06|0.00653015311407|0.0023722962628|0.00453096099226|0.00132923532377|0.00509467110619|0.000164798053729|0.0100480925755|0.00399422254625
ALGN,"July 18, 2014",99,A1,0.0050300784003|0.000790685626611|0.00457542007976|0.0211471235069|0.0146581180207|0.0231071683418|0.0179624706464|-0.00217959054108|0.00794452816276|-0.0110354762622|-0.0047347680285|-0.00768905904049|-0.000353088613421|-0.0106956851057|0.000571577701146|-0.00877439216898|-0.00711446291597|-0.00114403684065|-0.00763314541651|-0.000881796319835|-0.0182545685559|-0.0119905086742|0.00971659378957|0.00536969698481|0.00345540248212@0.0166211630654@0.0148990527896|-0.0355654380624|0.00643600340595|-0.0232133769764|0.0077208483905|0.000561066999843|0.0132784840327|-0.0061017359495|-0.00530166866058|-0.00257330215929|-0.0305995040983|0.00108682381031|0.0266759791242|0.0137688790883|-0.00641720109983|-0.00469016732123|0.015772224999|0.00596241634537|0.000963349591903|0.00261407706571|0.0323052466095|-0.00443175988686|0.0178014217894|-0.0221269057153|-0.00618353893762|0.0243110877708|-0.0118490632457|0.00592933139663|-0.0177464531193|-0.0132861779775
SNPS,"April 24, 2017",19|354,A1,-0.00409223867664|4.66497102895e-05|-0.000275723449186|-0.000240495560195|-0.00637509379088|-0.00310377552591|-0.00143466250975|-0.00710766432062|-0.00893660804329|-0.00710373806243|-0.00122452524059|-0.00570751054994|-0.00138596930402|-0.00716453754823|0.000347754951905|-0.0069235269645|0.00728009764154|0.0041927126375|-0.00468461083598|-0.000845731023721|0.005861710702|-0.014572443175|-0.00440457202962|0.00138581629242|-0.00155558646394@0.0137749432964@-0.0105745318928|0.00228901751644|0.00262476581774|0.000749972339341|-0.00819061315043|0.0205358826157|0.00277214850581|0.00178065041816|-0.00318372951404|-0.0108310462219|0.0022611578937|-0.00864340942755|0.00312994288325|-0.00850675615175|-0.000870490749442|0.0612712060127|-0.00683248495545|-0.00109323635574|0.000940426922118|-0.00464518634981|0.00723130703491|-0.00192631246337|-0.0131493821291|-0.00213079937097|-0.0163996100096|-0.00376904114082|-0.00549215134566|0.00311726421529|0.00146819770257|-0.00393315864938
